Date,AQI,Temp,Humidity,Is_Festival,Patients,Beds_%
2009-11-18,110,26.2,79.5,0,824,68.7
2009-11-19,28,26.1,76.9,0,820,68.3
2009-11-20,58,25.8,75.0,0,839,69.9
2009-11-21,27,24.9,78.0,0,883,73.6
2009-11-22,93,25.0,77.0,0,786,65.5
2009-11-23,142,25.6,77.0,0,850,70.9
2009-11-24,92,25.5,79.3,0,841,70.0
2009-11-25,80,25.4,84.1,0,891,74.3
2009-11-26,65,26.2,76.1,0,878,73.2
2009-11-27,59,26.7,71.9,0,826,68.8
2009-11-28,53,26.6,70.5,1,892,74.4
2009-11-29,99,25.7,68.4,0,757,63.0
2009-11-30,116,25.2,65.5,0,884,73.7
2009-12-01,74,25.0,64.7,0,878,73.2
2009-12-02,102,25.1,66.3,0,890,74.1
2009-12-03,53,25.0,71.9,0,870,72.5
2009-12-04,127,24.9,73.0,0,847,70.6
2009-12-05,500,24.7,76.5,0,836,69.7
2009-12-06,155,25.1,77.4,0,841,70.0
2009-12-07,82,25.6,73.8,0,908,75.7
2009-12-08,86,25.2,69.3,0,872,72.7
2009-12-09,117,25.2,73.3,0,917,76.4
2009-12-10,81,25.3,72.0,0,934,77.8
2009-12-11,128,25.9,67.1,0,900,75.0
2009-12-12,124,25.9,65.9,0,905,75.4
2009-12-13,111,25.6,67.6,0,823,68.6
2009-12-14,149,25.9,67.9,0,880,73.4
2009-12-15,127,26.4,67.9,0,832,69.3
2009-12-16,152,26.1,71.0,0,885,73.7
2009-12-17,151,25.5,75.2,0,892,74.3
2009-12-18,97,25.4,73.0,0,900,75.0
2009-12-19,72,26.4,68.8,0,809,67.4
2009-12-20,70,27.1,65.5,0,872,72.7
2009-12-21,77,27.0,61.2,0,856,71.3
2009-12-22,138,26.9,59.4,0,895,74.6
2009-12-23,80,26.2,59.1,0,876,73.0
2009-12-24,90,25.2,59.5,0,910,75.8
2009-12-25,123,24.4,60.2,1,943,78.6
2009-12-26,65,23.4,62.3,0,825,68.7
2009-12-27,128,23.4,66.0,0,860,71.7
2009-12-28,117,23.0,66.8,1,949,79.1
2009-12-29,70,23.6,63.6,0,914,76.2
2009-12-30,8,23.4,59.5,0,905,75.4
2009-12-31,96,24.1,55.3,0,873,72.8
2010-01-01,160,25.1,60.2,0,912,76.0
2010-01-02,121,26.3,65.2,0,886,73.8
2010-01-03,68,26.2,69.3,0,802,66.9
2010-01-04,58,25.2,63.8,0,889,74.1
2010-01-05,72,24.6,64.8,0,892,74.3
2010-01-06,104,25.5,63.2,0,916,76.4
2010-01-07,124,25.7,57.2,0,889,74.0
2010-01-08,115,25.5,58.1,0,863,71.9
2010-01-09,136,25.3,59.2,0,899,74.9
2010-01-10,161,25.2,62.0,0,892,74.3
2010-01-11,130,25.4,71.3,0,944,78.6
2010-01-12,85,25.2,77.7,0,882,73.5
2010-01-13,76,23.6,62.8,0,933,77.7
2010-01-14,151,24.2,48.4,0,869,72.4
2010-01-15,154,26.0,57.3,0,919,76.6
2010-01-16,90,26.5,58.3,0,902,75.1
2010-01-17,121,25.9,53.6,0,929,77.4
2010-01-18,123,24.0,63.0,0,936,78.0
2010-01-19,134,25.3,59.5,0,973,81.0
2010-01-20,106,26.0,55.5,0,943,78.5
2010-01-21,133,25.7,55.2,0,896,74.6
2010-01-22,137,24.8,58.9,0,973,81.1
2010-01-23,153,24.1,62.9,0,892,74.4
2010-01-24,110,23.9,68.2,0,903,75.3
2010-01-25,158,25.0,54.5,0,891,74.3
2010-01-26,106,25.7,50.0,1,991,82.6
2010-01-27,97,25.5,52.7,0,943,78.6
2010-01-28,148,25.3,54.1,0,905,75.4
2010-01-29,81,25.7,50.4,0,908,75.7
2010-01-30,100,26.2,51.2,0,950,79.1
2010-01-31,153,25.6,58.3,0,898,74.8
2010-02-01,136,25.1,63.2,0,956,79.7
2010-02-02,157,24.8,63.0,0,945,78.8
2010-02-03,160,24.1,68.2,0,923,76.9
2010-02-04,103,24.0,72.3,0,883,73.6
2010-02-05,163,24.6,74.0,0,886,73.9
2010-02-06,154,25.7,70.2,0,933,77.7
2010-02-07,144,26.2,65.4,0,929,77.5
2010-02-08,162,25.4,73.2,0,908,75.6
2010-02-09,152,24.6,75.8,0,941,78.4
2010-02-10,99,24.5,73.2,0,958,79.8
2010-02-11,155,24.4,68.0,0,934,77.9
2010-02-12,163,24.1,72.6,1,973,81.1
2010-02-13,157,24.6,59.8,0,918,76.5
2010-02-14,115,24.7,51.2,0,917,76.4
2010-02-15,150,25.2,51.5,0,922,76.8
2010-02-16,165,26.2,44.6,0,894,74.5
2010-02-17,113,26.4,41.1,0,914,76.2
2010-02-18,155,25.3,52.5,0,941,78.4
2010-02-19,152,24.7,62.5,0,909,75.7
2010-02-20,122,24.8,64.1,0,955,79.6
2010-02-21,92,25.2,72.4,0,917,76.4
2010-02-22,149,25.5,71.0,0,985,82.1
2010-02-23,156,25.2,70.0,0,963,80.2
2010-02-24,155,23.4,74.5,0,867,72.2
2010-02-25,156,23.0,70.5,0,941,78.4
2010-02-26,162,25.0,67.4,0,918,76.5
2010-02-27,125,26.9,57.8,1,1083,90.2
2010-02-28,133,27.8,54.9,0,928,77.3
2010-03-01,114,27.6,57.9,0,947,78.9
2010-03-02,157,26.9,69.4,0,945,78.7
2010-03-03,152,25.7,74.7,0,983,81.9
2010-03-04,92,25.0,77.2,0,922,76.8
2010-03-05,102,24.9,80.4,0,919,76.6
2010-03-06,136,25.4,76.8,0,967,80.6
2010-03-07,152,25.0,73.0,0,926,77.2
2010-03-08,163,26.5,61.7,0,1006,83.8
2010-03-09,152,28.3,48.5,0,846,70.5
2010-03-10,157,29.1,52.2,0,997,83.1
2010-03-11,122,28.1,71.5,0,933,77.7
2010-03-12,160,30.0,57.2,0,973,81.1
2010-03-13,159,29.4,59.3,0,976,81.3
2010-03-14,97,27.8,65.8,0,937,78.0
2010-03-15,149,25.9,74.0,0,1035,86.2
2010-03-16,168,26.3,72.8,0,953,79.4
2010-03-17,165,26.7,74.7,0,933,77.8
2010-03-18,158,28.4,71.0,0,977,81.4
2010-03-19,162,28.3,74.8,0,907,75.6
2010-03-20,172,27.9,79.2,0,972,81.0
2010-03-21,165,28.5,75.4,0,899,75.0
2010-03-22,155,29.3,60.8,0,955,79.6
2010-03-23,156,28.4,59.5,0,952,79.3
2010-03-24,161,27.1,71.3,0,1041,86.8
2010-03-25,117,27.0,75.0,0,934,77.8
2010-03-26,102,26.6,76.1,0,951,79.2
2010-03-27,154,26.9,74.0,0,976,81.4
2010-03-28,151,27.3,72.4,0,845,70.4
2010-03-29,134,28.4,68.0,0,973,81.1
2010-03-30,154,27.9,67.7,0,1032,86.0
2010-03-31,168,26.9,75.1,0,957,79.8
2010-04-01,161,27.4,72.4,0,982,81.9
2010-04-02,167,27.1,75.0,1,1086,90.5
2010-04-03,154,28.1,66.1,0,928,77.4
2010-04-04,141,29.0,57.5,0,911,75.9
2010-04-05,141,29.2,59.1,0,928,77.4
2010-04-06,157,29.4,61.4,0,904,75.3
2010-04-07,138,29.5,69.2,0,1035,86.2
2010-04-08,93,29.9,71.1,0,993,82.8
2010-04-09,157,28.5,83.5,0,929,77.4
2010-04-10,161,28.4,78.9,0,915,76.2
2010-04-11,157,28.7,69.6,0,904,75.4
2010-04-12,155,28.5,72.8,0,955,79.6
2010-04-13,160,28.2,73.5,0,985,82.1
2010-04-14,166,28.2,78.8,0,939,78.3
2010-04-15,155,28.4,78.1,0,979,81.5
2010-04-16,160,28.8,78.7,0,904,75.3
2010-04-17,154,29.0,78.4,0,981,81.7
2010-04-18,168,28.2,78.8,0,847,70.6
2010-04-19,163,28.6,76.4,0,910,75.8
2010-04-20,158,28.7,75.5,0,957,79.7
2010-04-21,144,29.1,74.2,0,947,78.9
2010-04-22,158,29.0,75.3,0,989,82.4
2010-04-23,154,30.7,71.9,0,990,82.5
2010-04-24,121,30.5,72.9,0,929,77.4
2010-04-25,113,29.4,76.9,0,911,75.9
2010-04-26,157,30.0,75.1,0,981,81.8
2010-04-27,155,29.7,77.6,0,983,81.9
2010-04-28,99,29.7,73.4,1,1055,87.9
2010-04-29,138,29.6,76.5,0,973,81.1
2010-04-30,148,29.9,74.7,0,953,79.4
2010-05-01,166,30.3,73.2,0,999,83.2
2010-05-02,154,29.9,74.2,0,873,72.7
2010-05-03,160,29.5,76.8,0,943,78.6
2010-05-04,151,29.5,73.4,0,934,77.8
2010-05-05,130,29.4,74.7,0,955,79.6
2010-05-06,162,29.6,73.4,0,984,82.0
2010-05-07,143,30.3,77.2,0,887,73.9
2010-05-08,94,30.6,76.3,0,953,79.4
2010-05-09,121,31.4,72.1,0,900,75.0
2010-05-10,153,30.7,75.9,0,974,81.2
2010-05-11,83,30.3,71.5,0,940,78.4
2010-05-12,153,29.8,75.8,0,931,77.5
2010-05-13,153,29.7,73.9,0,914,76.2
2010-05-14,141,29.7,72.8,0,974,81.2
2010-05-15,120,29.4,70.7,0,953,79.5
2010-05-16,157,29.5,71.0,0,877,73.1
2010-05-17,149,30.0,68.6,0,906,75.5
2010-05-18,154,30.7,72.5,0,910,75.8
2010-05-19,112,30.2,77.3,0,962,80.2
2010-05-20,154,30.2,77.3,0,957,79.8
2010-05-21,89,30.5,75.4,0,873,72.8
2010-05-22,125,30.5,75.5,0,913,76.1
2010-05-23,143,30.3,73.4,0,881,73.4
2010-05-24,137,30.3,71.8,0,868,72.4
2010-05-25,161,30.6,69.9,0,962,80.1
2010-05-26,162,30.5,72.4,0,898,74.8
2010-05-27,95,30.7,71.7,1,1008,84.0
2010-05-28,110,30.7,70.3,0,924,77.0
2010-05-29,151,30.4,68.2,0,947,78.9
2010-05-30,76,30.2,66.5,0,862,71.9
2010-05-31,151,30.5,72.8,0,989,82.4
2010-06-01,155,30.4,74.3,0,907,75.6
2010-06-02,152,29.9,78.1,0,980,81.7
2010-06-03,149,30.1,77.4,0,918,76.5
2010-06-04,167,30.6,74.2,0,932,77.6
2010-06-05,155,30.2,75.8,0,941,78.5
2010-06-06,116,29.4,82.1,0,873,72.7
2010-06-07,128,28.5,85.4,0,942,78.5
2010-06-08,139,28.7,82.7,0,889,74.1
2010-06-09,132,29.8,80.0,0,934,77.8
2010-06-10,145,30.0,78.7,0,863,71.9
2010-06-11,156,29.6,78.4,0,956,79.7
2010-06-12,130,30.0,78.8,0,927,77.2
2010-06-13,158,30.4,79.9,0,888,74.0
2010-06-14,133,27.2,91.5,0,872,72.7
2010-06-15,161,27.2,88.9,0,914,76.2
2010-06-16,111,26.6,92.6,0,894,74.5
2010-06-17,121,27.5,87.8,0,842,70.2
2010-06-18,143,27.3,90.0,0,951,79.2
2010-06-19,112,28.4,84.0,0,933,77.7
2010-06-20,116,28.3,84.6,0,854,71.1
2010-06-21,119,28.1,85.9,0,925,77.1
2010-06-22,117,28.1,86.3,0,952,79.3
2010-06-23,91,27.0,89.4,0,904,75.3
2010-06-24,161,27.0,90.3,0,949,79.1
2010-06-25,82,26.8,91.6,0,881,73.4
2010-06-26,152,28.0,85.2,0,870,72.5
2010-06-27,117,27.8,84.9,0,852,71.0
2010-06-28,81,27.8,83.8,0,893,74.4
2010-06-29,84,27.7,84.3,0,924,77.0
2010-06-30,134,27.6,87.0,0,906,75.5
2010-07-01,149,27.6,89.0,0,883,73.6
2010-07-02,116,26.8,89.4,0,922,76.8
2010-07-03,67,26.1,92.6,0,866,72.2
2010-07-04,79,26.9,88.2,0,894,74.5
2010-07-05,125,26.7,90.9,0,881,73.4
2010-07-06,143,26.3,91.5,0,945,78.8
2010-07-07,81,26.4,91.6,0,883,73.6
2010-07-08,138,26.1,91.9,0,919,76.6
2010-07-09,53,26.2,92.0,0,888,74.0
2010-07-10,81,27.0,89.6,0,867,72.2
2010-07-11,106,27.6,86.8,0,801,66.8
2010-07-12,90,27.7,84.0,0,905,75.4
2010-07-13,119,27.7,85.2,0,900,75.0
2010-07-14,69,27.2,87.8,0,858,71.5
2010-07-15,152,27.2,87.3,0,873,72.8
2010-07-16,99,26.5,89.4,0,806,67.2
2010-07-17,70,26.8,89.5,0,860,71.7
2010-07-18,79,26.9,89.5,0,794,66.2
2010-07-19,85,26.9,89.8,0,825,68.7
2010-07-20,154,26.7,91.8,0,778,64.8
2010-07-21,108,26.2,93.0,0,873,72.7
2010-07-22,83,26.5,92.1,0,830,69.2
2010-07-23,92,26.5,91.4,0,841,70.0
2010-07-24,90,26.4,90.5,0,839,69.9
2010-07-25,8,25.7,91.1,0,848,70.7
2010-07-26,126,25.4,92.1,0,868,72.3
2010-07-27,119,26.1,90.5,0,914,76.2
2010-07-28,19,26.1,90.5,0,861,71.8
2010-07-29,56,26.0,91.1,0,845,70.4
2010-07-30,76,26.1,91.2,0,891,74.2
2010-07-31,66,25.8,92.5,0,931,77.6
2010-08-01,67,26.0,91.6,0,765,63.7
2010-08-02,61,26.3,91.9,0,828,69.0
2010-08-03,73,26.4,90.7,0,834,69.5
2010-08-04,61,26.9,87.1,0,845,70.4
2010-08-05,36,27.0,86.6,0,810,67.5
2010-08-06,57,26.7,87.8,0,843,70.3
2010-08-07,8,25.7,91.7,0,865,72.1
2010-08-08,129,26.2,90.0,0,771,64.3
2010-08-09,89,26.4,89.7,0,828,69.0
2010-08-10,8,26.4,89.7,0,832,69.4
2010-08-11,112,26.6,89.3,0,844,70.3
2010-08-12,83,27.1,86.5,0,852,71.0
2010-08-13,104,26.7,89.1,0,835,69.6
2010-08-14,94,26.6,89.1,0,890,74.2
2010-08-15,43,26.9,88.8,1,879,73.2
2010-08-16,109,26.9,88.0,0,852,71.0
2010-08-17,90,26.7,88.8,0,864,72.0
2010-08-18,52,25.9,91.5,0,826,68.8
2010-08-19,8,26.4,89.0,0,775,64.6
2010-08-20,63,26.7,88.8,0,900,75.0
2010-08-21,99,26.4,90.0,0,798,66.5
2010-08-22,55,26.7,87.2,0,832,69.3
2010-08-23,49,26.7,88.5,0,847,70.6
2010-08-24,8,26.9,88.0,0,817,68.1
2010-08-25,85,26.6,88.1,0,840,70.0
2010-08-26,65,26.3,89.5,0,800,66.7
2010-08-27,67,26.5,89.8,0,845,70.4
2010-08-28,80,26.5,91.0,0,782,65.2
2010-08-29,70,26.3,91.3,0,747,62.3
2010-08-30,72,26.2,90.7,0,779,64.9
2010-08-31,56,25.9,91.5,0,890,74.2
2010-09-01,98,26.1,89.9,0,787,65.5
2010-09-02,41,26.3,89.7,1,924,77.0
2010-09-03,85,26.6,87.5,0,718,59.9
2010-09-04,115,26.3,88.8,0,859,71.6
2010-09-05,76,25.9,91.4,0,792,66.0
2010-09-06,83,25.9,92.1,0,800,66.7
2010-09-07,72,25.9,92.5,0,815,67.9
2010-09-08,8,25.8,92.7,0,819,68.2
2010-09-09,45,26.3,85.7,0,793,66.1
2010-09-10,42,26.7,87.4,1,917,76.4
2010-09-11,16,26.1,89.1,0,807,67.3
2010-09-12,18,26.4,87.7,0,799,66.6
2010-09-13,43,26.1,89.2,0,860,71.7
2010-09-14,8,26.4,89.1,0,805,67.1
2010-09-15,106,26.7,87.4,0,744,62.0
2010-09-16,121,26.6,88.2,0,795,66.3
2010-09-17,41,26.9,86.5,0,751,62.6
2010-09-18,8,26.2,87.9,0,802,66.9
2010-09-19,72,26.7,85.3,0,716,59.7
2010-09-20,8,26.6,87.1,0,804,67.0
2010-09-21,56,27.0,85.3,0,824,68.6
2010-09-22,21,27.3,85.2,0,847,70.6
2010-09-23,19,27.9,83.9,0,766,63.8
2010-09-24,69,28.0,84.4,0,861,71.8
2010-09-25,141,27.6,86.7,0,815,67.9
2010-09-26,38,28.1,85.1,0,783,65.3
2010-09-27,59,28.5,83.9,0,811,67.6
2010-09-28,8,28.4,83.2,0,832,69.3
2010-09-29,86,28.5,84.8,0,817,68.1
2010-09-30,84,28.5,84.5,0,835,69.6
2010-10-01,58,29.1,79.9,0,897,74.8
2010-10-02,53,29.5,73.6,1,906,75.5
2010-10-03,54,28.9,77.1,0,809,67.4
2010-10-04,108,28.3,85.1,0,831,69.3
2010-10-05,58,28.1,85.3,0,867,72.2
2010-10-06,121,28.5,85.1,0,804,67.0
2010-10-07,109,28.5,88.5,0,754,62.8
2010-10-08,106,28.2,85.8,0,816,68.0
2010-10-09,8,27.9,84.0,0,819,68.3
2010-10-10,97,27.5,80.0,0,726,60.5
2010-10-11,63,26.2,85.3,0,808,67.3
2010-10-12,131,26.0,85.2,0,831,69.3
2010-10-13,90,26.6,83.9,0,866,72.2
2010-10-14,72,26.9,83.0,0,804,67.0
2010-10-15,8,26.6,85.8,0,852,71.0
2010-10-16,104,27.5,84.2,0,836,69.7
2010-10-17,74,28.0,84.8,1,873,72.8
2010-10-18,8,26.8,88.8,0,791,65.9
2010-10-19,77,26.9,88.1,0,866,72.2
2010-10-20,126,26.8,87.1,0,827,68.9
2010-10-21,78,26.5,87.5,0,795,66.2
2010-10-22,39,26.3,88.7,0,745,62.1
2010-10-23,8,26.8,86.8,0,776,64.7
2010-10-24,8,26.5,83.9,0,765,63.7
2010-10-25,8,26.2,86.1,0,861,71.8
2010-10-26,58,27.9,79.7,0,811,67.6
2010-10-27,81,28.1,77.0,0,785,65.4
2010-10-28,63,28.0,75.9,0,809,67.4
2010-10-29,31,27.6,75.5,0,834,69.5
2010-10-30,77,28.0,70.0,0,865,72.1
2010-10-31,90,27.7,66.4,0,830,69.2
2010-11-01,68,26.9,65.8,0,824,68.6
2010-11-02,62,26.7,61.0,0,860,71.7
2010-11-03,39,27.3,69.1,0,867,72.2
2010-11-04,54,27.8,77.4,0,784,65.4
2010-11-05,53,27.3,82.3,1,929,77.4
2010-11-06,114,27.3,81.1,0,861,71.7
2010-11-07,86,27.6,73.5,0,827,68.9
2010-11-08,127,26.8,67.0,0,818,68.2
2010-11-09,76,27.5,78.6,0,807,67.3
2010-11-10,62,27.4,81.0,0,843,70.3
2010-11-11,68,27.0,85.9,0,807,67.2
2010-11-12,96,26.6,86.2,0,790,65.8
2010-11-13,89,26.7,86.7,0,821,68.5
2010-11-14,74,27.6,84.1,0,769,64.1
2010-11-15,125,27.1,85.7,0,855,71.3
2010-11-16,82,27.4,81.6,0,855,71.3
2010-11-17,66,28.2,78.4,1,958,79.8
2010-11-18,101,28.1,77.7,0,909,75.7
2010-11-19,88,28.0,80.5,0,867,72.3
2010-11-20,69,27.4,82.4,0,815,67.9
2010-11-21,21,27.2,80.8,1,893,74.4
2010-11-22,52,26.5,82.8,0,885,73.8
2010-11-23,22,26.6,84.9,0,860,71.7
2010-11-24,84,26.4,83.8,0,837,69.7
2010-11-25,96,26.6,82.4,0,816,68.0
2010-11-26,60,26.9,80.2,0,841,70.1
2010-11-27,73,26.8,79.2,0,816,68.0
2010-11-28,105,27.1,72.6,0,742,61.8
2010-11-29,96,26.8,73.8,0,904,75.3
2010-11-30,8,27.0,74.9,0,850,70.8
2010-12-01,89,26.8,77.8,0,837,69.8
2010-12-02,89,26.7,76.7,0,826,68.8
2010-12-03,78,27.2,71.8,0,856,71.4
2010-12-04,126,26.4,73.7,0,891,74.2
2010-12-05,95,26.9,70.5,0,827,68.9
2010-12-06,63,26.4,61.6,0,840,70.0
2010-12-07,59,24.9,53.6,0,892,74.4
2010-12-08,145,25.2,64.2,0,872,72.7
2010-12-09,43,24.8,69.6,0,809,67.4
2010-12-10,130,23.9,70.4,0,864,72.0
2010-12-11,70,21.9,69.4,0,909,75.7
2010-12-12,153,21.4,65.9,0,864,72.0
2010-12-13,82,20.9,63.2,0,904,75.3
2010-12-14,98,23.1,62.9,0,874,72.8
2010-12-15,111,24.4,59.6,0,831,69.3
2010-12-16,67,24.5,60.2,0,852,71.0
2010-12-17,47,24.0,62.2,1,1007,83.9
2010-12-18,98,23.9,54.5,0,907,75.6
2010-12-19,74,23.2,55.5,0,871,72.6
2010-12-20,74,22.9,54.0,0,965,80.5
2010-12-21,147,23.1,57.5,0,833,69.4
2010-12-22,139,22.0,63.8,0,852,71.0
2010-12-23,55,21.6,69.5,0,908,75.6
2010-12-24,141,21.5,76.2,0,869,72.4
2010-12-25,150,22.4,74.9,1,984,82.0
2010-12-26,156,22.8,77.8,0,799,66.6
2010-12-27,160,22.5,82.7,0,864,72.0
2010-12-28,141,23.5,77.8,0,976,81.3
2010-12-29,110,23.8,75.2,0,867,72.2
2010-12-30,69,23.5,72.9,0,966,80.5
2010-12-31,143,22.8,54.5,0,882,73.5
2011-01-01,120,22.4,53.8,0,825,68.7
2011-01-02,93,23.2,62.6,0,848,70.7
2011-01-03,136,24.4,65.5,0,892,74.3
2011-01-04,139,25.2,65.8,0,873,72.7
2011-01-05,141,25.5,59.2,0,907,75.6
2011-01-06,123,24.7,55.7,0,910,75.9
2011-01-07,121,23.0,51.0,0,951,79.3
2011-01-08,140,22.3,58.0,0,869,72.4
2011-01-09,89,23.3,54.0,0,856,71.3
2011-01-10,71,23.4,55.0,0,910,75.9
2011-01-11,97,22.6,61.1,0,826,68.8
2011-01-12,91,22.6,64.5,0,844,70.3
2011-01-13,108,22.7,66.2,0,845,70.4
2011-01-14,142,22.8,67.0,0,916,76.3
2011-01-15,129,22.7,64.9,0,887,73.9
2011-01-16,140,23.0,60.5,0,783,65.3
2011-01-17,152,22.6,66.4,0,856,71.3
2011-01-18,97,22.8,63.3,0,926,77.2
2011-01-19,155,23.2,60.1,0,929,77.4
2011-01-20,129,24.2,57.5,0,865,72.0
2011-01-21,142,24.5,52.8,0,962,80.2
2011-01-22,138,23.7,59.5,0,880,73.4
2011-01-23,98,23.6,62.9,0,924,77.0
2011-01-24,89,24.0,60.8,0,878,73.2
2011-01-25,158,24.3,57.7,0,892,74.3
2011-01-26,152,25.0,51.0,1,1033,86.1
2011-01-27,148,24.3,61.2,0,958,79.8
2011-01-28,111,22.8,72.5,0,966,80.5
2011-01-29,113,22.7,64.6,0,936,78.0
2011-01-30,90,23.9,54.7,0,919,76.6
2011-01-31,168,24.4,59.3,0,944,78.7
2011-02-01,124,24.5,67.0,0,936,78.0
2011-02-02,115,25.2,63.8,0,865,72.0
2011-02-03,130,25.9,59.3,0,931,77.6
2011-02-04,139,25.4,61.0,0,913,76.1
2011-02-05,159,25.3,59.2,0,880,73.4
2011-02-06,157,25.0,62.1,0,885,73.8
2011-02-07,116,24.2,66.5,0,916,76.3
2011-02-08,108,24.1,68.3,0,944,78.7
2011-02-09,158,24.1,64.2,0,925,77.1
2011-02-10,152,24.8,62.9,0,904,75.4
2011-02-11,148,24.8,68.3,0,987,82.2
2011-02-12,99,25.4,68.7,0,897,74.8
2011-02-13,119,24.8,67.0,0,900,75.0
2011-02-14,121,24.1,72.5,0,944,78.6
2011-02-15,120,23.3,78.1,0,932,77.6
2011-02-16,157,23.4,70.2,1,937,78.1
2011-02-17,120,23.5,62.7,0,934,77.8
2011-02-18,147,23.5,63.7,0,923,77.0
2011-02-19,112,23.6,60.9,0,1014,84.5
2011-02-20,137,24.4,55.6,0,883,73.5
2011-02-21,157,25.3,47.6,0,891,74.2
2011-02-22,148,25.8,53.0,0,948,79.0
2011-02-23,152,25.3,64.9,0,964,80.3
2011-02-24,125,24.8,72.0,0,949,79.1
2011-02-25,162,24.6,71.0,0,912,76.0
2011-02-26,153,25.6,56.2,0,981,81.7
2011-02-27,142,27.1,45.0,0,964,80.4
2011-02-28,140,27.2,58.9,0,943,78.6
2011-03-01,153,27.1,64.3,0,955,79.6
2011-03-02,140,27.3,58.0,1,1092,91.0
2011-03-03,135,27.0,58.7,0,932,77.7
2011-03-04,166,26.5,63.4,0,965,80.4
2011-03-05,154,26.6,63.7,0,967,80.6
2011-03-06,164,28.5,53.8,0,937,78.1
2011-03-07,139,30.3,42.2,0,925,77.1
2011-03-08,151,29.5,45.0,0,1049,87.4
2011-03-09,152,26.5,61.4,0,929,77.4
2011-03-10,161,26.2,56.9,0,894,74.5
2011-03-11,154,26.9,45.9,0,912,76.0
2011-03-12,152,27.8,46.0,0,959,79.9
2011-03-13,152,27.1,53.0,0,923,76.9
2011-03-14,166,27.2,59.9,0,949,79.1
2011-03-15,160,28.6,49.7,0,933,77.8
2011-03-16,158,30.3,40.2,0,955,79.6
2011-03-17,167,28.0,50.1,0,931,77.6
2011-03-18,154,27.1,70.0,0,961,80.1
2011-03-19,161,26.6,76.5,0,950,79.1
2011-03-20,126,26.4,69.3,0,849,70.8
2011-03-21,159,25.8,76.6,0,926,77.2
2011-03-22,159,25.4,75.9,0,975,81.2
2011-03-23,155,26.0,68.6,0,990,82.5
2011-03-24,98,26.3,73.0,0,953,79.4
2011-03-25,156,26.3,74.3,0,1024,85.3
2011-03-26,141,27.4,71.0,0,989,82.4
2011-03-27,156,28.8,63.0,0,873,72.8
2011-03-28,155,28.8,65.0,0,897,74.8
2011-03-29,153,28.8,61.5,0,1013,84.4
2011-03-30,107,29.4,58.7,0,912,76.0
2011-03-31,153,28.6,56.0,0,934,77.8
2011-04-01,154,26.3,71.8,0,964,80.3
2011-04-02,152,26.1,74.8,0,970,80.8
2011-04-03,154,26.4,74.4,0,960,80.0
2011-04-04,162,26.7,69.8,0,955,79.6
2011-04-05,156,26.9,69.2,0,967,80.6
2011-04-06,154,27.0,71.1,0,971,81.0
2011-04-07,152,26.9,74.2,0,1015,84.6
2011-04-08,160,27.4,75.8,0,917,76.4
2011-04-09,149,27.2,78.2,0,935,77.9
2011-04-10,105,27.8,75.0,0,964,80.4
2011-04-11,162,27.7,74.7,0,962,80.1
2011-04-12,147,28.5,71.9,0,991,82.6
2011-04-13,111,28.6,75.0,0,973,81.0
2011-04-14,158,28.5,75.8,0,1012,84.4
2011-04-15,152,27.7,80.3,0,934,77.8
2011-04-16,170,28.1,79.5,1,1068,89.0
2011-04-17,166,28.5,78.2,0,899,74.9
2011-04-18,137,28.6,77.2,0,945,78.7
2011-04-19,161,28.4,75.4,0,1057,88.1
2011-04-20,147,28.5,76.0,0,978,81.5
2011-04-21,146,28.4,76.9,0,1005,83.8
2011-04-22,165,27.8,79.5,1,1061,88.4
2011-04-23,158,28.2,75.0,0,984,82.0
2011-04-24,61,27.9,78.5,0,956,79.7
2011-04-25,175,28.7,70.8,0,968,80.7
2011-04-26,126,29.5,66.5,0,939,78.3
2011-04-27,156,29.2,73.6,0,1034,86.2
2011-04-28,161,29.0,76.7,0,989,82.4
2011-04-29,156,28.9,76.2,0,939,78.2
2011-04-30,159,30.1,70.6,0,1061,88.4
2011-05-01,143,29.5,76.0,0,893,74.4
2011-05-02,161,28.5,79.2,0,1003,83.6
2011-05-03,153,28.4,74.6,0,913,76.1
2011-05-04,110,28.9,69.5,0,982,81.8
2011-05-05,118,28.5,71.3,0,972,81.0
2011-05-06,146,28.3,70.6,0,978,81.5
2011-05-07,166,28.3,70.5,0,993,82.7
2011-05-08,166,28.8,72.9,0,883,73.6
2011-05-09,140,28.4,72.9,0,986,82.2
2011-05-10,102,28.1,74.3,0,989,82.4
2011-05-11,117,28.0,73.8,0,945,78.8
2011-05-12,156,28.2,73.0,0,908,75.7
2011-05-13,157,28.5,72.7,0,932,77.7
2011-05-14,145,28.7,74.5,0,984,82.0
2011-05-15,134,28.8,77.0,0,927,77.3
2011-05-16,160,29.2,75.7,0,1009,84.1
2011-05-17,114,29.5,76.2,1,1070,89.2
2011-05-18,159,29.2,78.1,0,932,77.7
2011-05-19,119,28.9,76.0,0,899,74.9
2011-05-20,158,29.5,71.8,0,974,81.2
2011-05-21,162,29.8,73.4,0,935,77.9
2011-05-22,140,29.1,81.8,0,800,66.7
2011-05-23,137,28.9,81.0,0,958,79.8
2011-05-24,111,29.2,79.5,0,915,76.3
2011-05-25,157,29.1,76.4,0,950,79.2
2011-05-26,143,29.4,73.2,0,856,71.3
2011-05-27,119,29.4,73.3,0,892,74.3
2011-05-28,160,29.8,70.8,0,875,72.9
